path	class	in_feature_set	candidate_state	upstream_state	candidate_differs_upstream	accepted_differs_upstream	candidate_blob	upstream_blob
ui/src/pages/chat/chat-pane-session-controls.test.ts	test-file	no	present	present	no	yes	e7722981069e7a69a77a56c887e7e7ee4bb65e1c	e7722981069e7a69a77a56c887e7e7ee4bb65e1c
ui/src/pages/chat/chat-progress.test.ts	test-file	no	present	present	no	yes	46eee157b1d5181494b1abeadf59739fb984db84	46eee157b1d5181494b1abeadf59739fb984db84
ui/src/pages/chat/chat-responsive.browser.test.ts	test-file	no	present	present	no	yes	4ca2b9a9c472c7cfd6378e124ed42aca088c726d	4ca2b9a9c472c7cfd6378e124ed42aca088c726d
ui/src/pages/chat/chat-send.test.ts	test-file	no	present	present	no	yes	bab800ee27bc9a220ea199793ef45ee391040eb0	bab800ee27bc9a220ea199793ef45ee391040eb0
ui/src/pages/chat/chat-state.test.ts	test-file	no	present	present	no	yes	2f6a615d6b57104ef871c2acf8055a55206732f3	2f6a615d6b57104ef871c2acf8055a55206732f3
ui/src/pages/chat/chat-thread.test.ts	test-file	no	present	present	no	yes	eb4d46fa34e78b09ec86ae5c632dc20c0d59c5b5	eb4d46fa34e78b09ec86ae5c632dc20c0d59c5b5
ui/src/pages/chat/chat-view.test.ts	test-file	no	present	present	no	yes	0eb0af65e12658dd10576f24d69e76ed4649a073	0eb0af65e12658dd10576f24d69e76ed4649a073
ui/src/pages/chat/components/chat-message-markdown.test.ts	test-file	no	present	present	no	yes	a551dcd5ef07b8272cacc7d45038c8f19304be09	a551dcd5ef07b8272cacc7d45038c8f19304be09
ui/src/pages/chat/components/chat-message.test.ts	test-file	no	present	present	no	yes	7ac9afce582b423a3e89b863df07d6b155e12788	7ac9afce582b423a3e89b863df07d6b155e12788
ui/src/pages/chat/components/chat-transcript-render.test.ts	test-file	no	present	present	no	yes	81384c826b32c15d44805771b2804773fefaa677	81384c826b32c15d44805771b2804773fefaa677
ui/src/pages/chat/models.test.ts	test-file	no	present	present	no	yes	bbb36c6eda0c0bec26102bc3fd0179292cafc174	bbb36c6eda0c0bec26102bc3fd0179292cafc174
ui/src/pages/chat/realtime-talk-audio.test.ts	test-file	no	present	present	no	yes	3d82eb36c0d138b364c510042032b12eb7837d3f	3d82eb36c0d138b364c510042032b12eb7837d3f
ui/src/pages/chat/realtime-talk-gateway-relay.test.ts	test-file	no	present	present	no	yes	65481e3f94824151f67f6b082bec08c0a6e17165	65481e3f94824151f67f6b082bec08c0a6e17165
ui/src/pages/chat/session-snapshot-store.test.ts	test-file	no	present	present	no	yes	2cb925e179055f4d5c52f9cd15646792507f9c7c	2cb925e179055f4d5c52f9cd15646792507f9c7c
ui/src/pages/chat/session-snapshot-store.ts	test-support-fixture-snapshot	no	present	present	no	yes	881b8cc9f73647c74a43e25988f921e538be7d77	881b8cc9f73647c74a43e25988f921e538be7d77
ui/src/pages/model-setup/first-run.test.ts	test-file	no	present	present	no	yes	59a6949e60e84b1089b84857b84071feb3121a48	59a6949e60e84b1089b84857b84071feb3121a48
ui/src/pages/plugin/plugin-page.test.ts	test-file	no	present	present	no	yes	dad8dd378b8b0be0466fe151841978ca8be4a55e	dad8dd378b8b0be0466fe151841978ca8be4a55e
ui/src/pages/profile/identity-section.test.ts	test-file	no	present	present	no	yes	8481715d0ab88571f223f946fbdcb65b3696d001	8481715d0ab88571f223f946fbdcb65b3696d001
ui/src/pages/sessions/view.browser.test.ts	test-file	yes	present	present	yes	yes	26dd4779ee71faca3b842538522ea3d5db641469	2c0c4de7d3456305b6e08c78ff6e7027cdab90dc
ui/src/pages/sessions/view.test.ts	test-file	no	present	present	no	yes	4fd66888704e7ad1c3f26fb1179f4f34741dd34f	4fd66888704e7ad1c3f26fb1179f4f34741dd34f
ui/src/styles/cursor-policy.browser.test.ts	test-file	yes	present	present	yes	yes	ea1639c98032251fdb8bb8a097601fd4e9bc6283	4a66f3fe176d1c41cec6de82e734759671b21eb6
